요양기관명,시도코드명,시군구코드명,좌표(X),좌표(Y),주소,좌표(X)_round,좌표(Y)_round
사랑의 소아과의원,경상북도,경주시,129.2169852,35.8674283,,129.217,35.8674
사랑의내과소아청소년과의원,경기도,성남중원구,127.1592797,37.432633,,127.1593,37.4326
사랑의소아청소년과의원,서울특별시,강서구,126.8414715,37.540768,,126.8415,37.5408
사랑의소아청소년과의원,경기도,안산상록구,126.8441549,37.3269339,,126.8442,37.3269
사랑이가득한소아과의원,경기도,군포시,126.9369655,37.3707149,,126.937,37.3707
사랑해소아청소년과연합의원,경상남도,김해시,128.8156338,35.1727964,,128.8156,35.1728
사하튼튼소아청소년과의원,부산광역시,부산사하구,128.9764678,35.075453,,128.9765,35.0755
산들소아청소년과의원,경기도,부천소사구,126.8126655,37.4639621,,126.8127,37.464
산본연세소아청소년과의원,경기도,군포시,126.9304786,37.3605683,,126.9305,37.3606
삼계우리소아청소년과의원,경상남도,김해시,128.8662571,35.2715207,,128.8663,35.2715
삼봉소아청소년과의원,전라북도,완주군,127.1237456,35.9219392,,127.1237,35.9219
삼성365소아청소년과의원,경기도,화성시,127.1288204,37.1896357,,127.1288,37.1896
삼성귀요미소아청소년과의원,경기도,성남중원구,127.1673424,37.4457443,,127.1673,37.4457
삼성드림소아청소년과의원,서울특별시,영등포구,126.8899118,37.5206365,,126.8899,37.5206
삼성드림소아청소년과의원,서울특별시,노원구,127.061334,37.6269007,,127.0613,37.6269
삼성드림소아청소년과의원,경기도,하남시,127.161719,37.5099425,,127.1617,37.5099
삼성드림소아청소년과의원,서울특별시,강동구,127.1687882,37.5533182,,127.1688,37.5533
삼성드림소아청소년과의원,서울특별시,성동구,127.0551164,37.5371539,,127.0551,37.5372
삼성드림소아청소년과의원,서울특별시,강남구,127.0527051,37.4953009,,127.0527,37.4953
삼성드림소아청소년과의원,서울특별시,마포구,126.9338094,37.551211,,126.9338,37.5512
삼성드림소아청소년과의원,서울특별시,도봉구,127.047079,37.6680424,,127.0471,37.668
삼성드림소아청소년과의원,서울특별시,강북구,127.039346,37.6289693,,127.0393,37.629
삼성드림소아청소년과의원,경기도,용인기흥구,127.1281766,37.2712436,,127.1282,37.2712
삼성드림소아청소년과의원,경기도,수원영통구,127.0469684,37.2963486,,127.047,37.2963
삼성드림소아청소년과의원,경기도,오산시,127.0505166,37.1747417,,127.0505,37.1747
삼성드림소아청소년과의원,경기도,남양주시,127.247449,37.6635817,,127.2474,37.6636
삼성드림소아청소년과의원,경기도,평택시,127.1254147,36.9941062,,127.1254,36.9941
삼성드림소아청소년과의원,경기도,성남수정구,127.1590586,37.4506604,,127.1591,37.4507
삼성드림소아청소년과의원,전라북도,전주덕진구,127.1111209,35.8411834,,127.1111,35.8412
삼성드림소아청소년과의원,제주특별자치도,제주시,126.5398912,33.5066475,,126.5399,33.5066
삼성드림아이소아청소년과의원,경기도,용인기흥구,127.1240106,37.3037362,,127.124,37.3037
삼성드림아이소아청소년과의원,경기도,성남수정구,127.142939,37.4727089,,127.1429,37.4727
삼성무지개소아청소년과의원,충청남도,아산시,127.0616723,36.8008436,,127.0617,36.8008
삼성서울키즈소아청소년과의원,서울특별시,은평구,126.9236274,37.593003,,126.9236,37.593
삼성쑥쑥성장소아청소년과의원,서울특별시,강남구,127.0524695,37.4964822,,127.0525,37.4965
삼성아이웰 소아청소년과의원,경기도,용인처인구,127.2178727,37.2698734,,127.2179,37.2699
삼성연합소아청소년과의원,충청북도,청주서원구,127.4475575,36.6169945,,127.4476,36.617
삼성영재소아청소년과의원,서울특별시,강서구,126.8726376,37.5502102,,126.8726,37.5502
삼성울트라성장소아청소년과의원,서울특별시,강남구,127.0844597,37.4840224,,127.0845,37.484
삼성제일소아청소년과의원,경기도,화성시,127.0743036,37.1948353,,127.0743,37.1948
삼성준소아청소년과의원,서울특별시,동작구,126.9279174,37.4999844,,126.9279,37.5
삼성키울성장소아청소년과의원,경기도,남양주시,127.1533454,37.6254606,,127.1533,37.6255
삼성키즈Ⅰ소아청소년과 의원,경기도,고양덕양구,126.8884728,37.6639709,,126.8885,37.664
삼성키즈소아청소년과의원,서울특별시,양천구,126.8641657,37.5328886,,126.8642,37.5329
삼성키즈소아청소년과의원,서울특별시,송파구,127.0870103,37.5119636,,127.087,37.512
삼성키즈소아청소년과의원,서울특별시,성동구,127.0142333,37.5460748,,127.0142,37.5461
삼성키즈소아청소년과의원,서울특별시,서대문구,126.9109013,37.572773,,126.9109,37.5728
삼성키즈소아청소년과의원,서울특별시,은평구,126.924494,37.6354766,,126.9245,37.6355
삼성키즈소아청소년과의원,경기도,고양덕양구,126.8838239,37.6500901,,126.8838,37.6501
삼성키즈소아청소년과의원,서울특별시,광진구,127.0950479,37.5403194,,127.095,37.5403
삼성키즈소아청소년과의원,서울특별시,강남구,127.0614986,37.4822673,,127.0615,37.4823
삼성키즈소아청소년과의원,서울특별시,영등포구,126.9137134,37.5010387,,126.9137,37.501
삼성키즈소아청소년과의원,경기도,안양동안구,126.9670528,37.4101668,,126.9671,37.4102
삼성키즈소아청소년과의원,경기도,시흥시,126.7300526,37.3698189,,126.7301,37.3698
삼성키즈소아청소년과의원,경기도,안산상록구,126.8607698,37.2961701,,126.8608,37.2962
삼성키즈소아청소년과의원,경기도,화성시,127.1248249,37.1830112,,127.1248,37.183
삼성키즈소아청소년과의원,경기도,남양주시,127.1517293,37.622841,,127.1517,37.6228
삼성키즈소아청소년과의원,경기도,안성시,127.1384715,36.9929072,,127.1385,36.9929
삼성키즈소아청소년과의원,경기도,용인기흥구,127.1442402,37.2810719,,127.1442,37.2811
삼성키즈소아청소년과의원,경기도,하남시,127.184875,37.5694467,,127.1849,37.5694
삼성키즈소아청소년과의원,인천광역시,인천서구,126.6853525,37.4931242,,126.6854,37.4931
삼성키즈소아청소년과의원,경기도,부천오정구,126.8055871,37.5110358,,126.8056,37.511
삼성키즈소아청소년과의원,대구광역시,대구동구,128.7492991,35.8742316,,128.7493,35.8742
삼성키즈소아청소년과의원,서울특별시,구로구,126.8385603,37.4860388,,126.8386,37.486
삼성키즈소아청소년과의원,서울특별시,성북구,127.0194894,37.6072048,,127.0195,37.6072
삼성키즈아이(I)소아청소년과의원,서울특별시,성동구,127.028242,37.5688984,,127.0282,37.5689
삼성퍼스트소아청소년과의원,인천광역시,인천서구,126.7163088,37.5952859,,126.7163,37.5953
삼성푸른소아청소년과의원,경기도,광명시,126.8790519,37.4625433,,126.8791,37.4625
삼성푸른소아청소년과의원,서울특별시,마포구,126.9555972,37.5522055,,126.9556,37.5522
삼성화곡소아청소년과의원,서울특별시,강서구,126.8460657,37.5322971,,126.8461,37.5323
상계연세소아과의원,서울특별시,노원구,127.0734393,37.6599272,,127.0734,37.6599
상록우리들소아청소년과의원,경기도,안산상록구,126.8655187,37.3010955,,126.8655,37.3011
새롬소아청소년과의원,경기도,구리시,127.1382395,37.6090687,,127.1382,37.6091
새롬소아청소년과의원,인천광역시,인천계양구,126.7554545,37.5621329,,126.7555,37.5621
새별소아청소년과의원,대구광역시,대구북구,128.5906196,35.8911827,,128.5906,35.8912
새연세소아청소년과의원,경기도,용인수지구,127.0920133,37.321313,,127.092,37.3213
샘머리성모소아청소년과의원,대전광역시,대전서구,127.393822,36.3615949,,127.3938,36.3616
샘물소아치과의원,전라북도,전주완산구,127.111419,35.8155514,,127.1114,35.8156
샘물아동소아청소년과의원,전라북도,전주덕진구,127.1251688,35.8720645,,127.1252,35.8721
샘소아청소년과의원,경기도,의왕시,126.9520441,37.3179078,,126.952,37.3179
샤인소아청소년과의원,서울특별시,광진구,127.0875641,37.5587489,,127.0876,37.5587
서담소아청소년과의원,경기도,평택시,127.1038916,37.0044587,,127.1039,37.0045
서소아과의원,서울특별시,광진구,127.0799885,37.5320483,,127.08,37.532
서소아청소년과의원,서울특별시,용산구,126.9693258,37.520982,,126.9693,37.521
서영주소아청소년과의원,부산광역시,부산진구,129.0491503,35.174648,,129.0492,35.1746
서울365소아청소년과의원,경기도,하남시,127.1889881,37.5667509,,127.189,37.5668
서울365소아청소년과의원,경상북도,구미시,128.4284839,36.0976119,,128.4285,36.0976
서울김정아소아청소년과의원,서울특별시,관악구,126.9563113,37.4849768,,126.9563,37.485
서울드림소아청소년과의원,경기도,광주시,127.1496488,37.3599095,,127.1496,37.3599
서울드림소아청소년과의원,경기도,의정부시,127.0963397,37.7443257,,127.0963,37.7443
서울린소아청소년과의원,서울특별시,동대문구,127.0700662,37.5727128,,127.0701,37.5727
서울바른소아청소년과의원,경기도,화성시,126.8169504,37.2856799,,126.817,37.2857
서울바른소아치과의원,서울특별시,성북구,127.0094274,37.5896546,,127.0094,37.5897
서울삼성소아청소년과의원,서울특별시,금천구,126.8970019,37.4693592,,126.897,37.4694
서울소아과의원,서울특별시,양천구,126.8381386,37.5126557,,126.8381,37.5127
서울소아과의원,경기도,안양동안구,126.9491717,37.3958094,,126.9492,37.3958
서울소아과의원,경기도,고양일산서구,126.7753756,37.6836134,,126.7754,37.6836
서울소아청소년과의원,서울특별시,강서구,126.8703829,37.5531245,,126.8704,37.5531
서울소아청소년과의원,서울특별시,서초구,127.0599237,37.4567153,,127.0599,37.4567
서울소아청소년과의원,경기도,용인기흥구,127.0715651,37.2765064,,127.0716,37.2765
서울소아청소년과의원,경기도,수원장안구,126.9824674,37.291682,,126.9825,37.2917
서울소아청소년과의원,경기도,의왕시,126.9852821,37.3964133,,126.9853,37.3964
서울소아청소년과의원,경기도,화성시,127.0715755,37.2000317,,127.0716,37.2
서울소아청소년과의원,경기도,안성시,127.1710985,37.0001022,,127.1711,37.0001
서울소아청소년과의원,경기도,광주시,127.2585792,37.4080781,,127.2586,37.4081
서울소아청소년과의원,경기도,양주시,127.1051769,37.7967976,,127.1052,37.7968
서울소아청소년과의원,충청남도,서산시,126.459604,36.7824183,,126.4596,36.7824
서울소아청소년과의원,충청북도,청주서원구,127.4854285,36.6116865,,127.4854,36.6117
서울소아청소년과의원,충청북도,제천시,128.2108237,37.1375403,,128.2108,37.1375
서울소아청소년과의원,경상남도,창원성산구,128.7074696,35.2122405,,128.7075,35.2122
서울소아청소년과의원,경상남도,김해시,128.8000135,35.1947149,,128.8,35.1947
서울소아청소년과의원,서울특별시,강동구,127.1460809,37.5341657,,127.1461,37.5342
서울수소아청소년과의원,서울특별시,강동구,127.1455974,37.5503475,,127.1456,37.5503
서울수소아청소년과의원,충청남도,천안서북구,127.1269959,36.8313915,,127.127,36.8314
서울아산365소아청소년과의원,경기도,이천시,127.447791,37.2693314,,127.4478,37.2693
서울아이키소아청소년과의원,경기도,의정부시,127.0958339,37.7445927,,127.0958,37.7446
서울앤서울소아과의원,경기도,동두천시,127.0526152,37.8920906,,127.0526,37.8921
서울연합소아청소년과의원,경기도,양주시,127.0990642,37.831441,,127.0991,37.8314
서울우리아이소아청소년과의원,경상남도,양산시,128.9943988,35.313295,,128.9944,35.3133
서울웃는아이소아치과의원,경기도,시흥시,126.7295555,37.3702651,,126.7296,37.3703
서울원정형외과 소아청소년과의원,서울특별시,관악구,126.9418577,37.4858728,,126.9419,37.4859
서울위즈소아청소년과의원,경기도,수원영통구,127.0509055,37.2919668,,127.0509,37.292
서울윤소아청소년과의원,경상남도,창원성산구,128.6712539,35.2359539,,128.6713,35.236
서울으뜸소아청소년과의원,경기도,평택시,127.1047915,37.0024282,,127.1048,37.0024
서울이지소아청소년과의원,서울특별시,도봉구,127.0333818,37.6470525,,127.0334,37.6471
서울자이소아청소년과의원,서울특별시,서초구,127.013948,37.506631,,127.0139,37.5066
서울제이소아청소년과의원,서울특별시,강남구,127.0457489,37.4951022,,127.0457,37.4951
서울좋은소아청소년과의원,경기도,성남수정구,127.1471734,37.45109,,127.1472,37.4511
서울주니어소아청소년과의원,인천광역시,인천부평구,126.7206197,37.4936905,,126.7206,37.4937
서울진소아청소년과의원,서울특별시,성북구,127.0339268,37.6011698,,127.0339,37.6012
서울진접소아치과의원,경기도,남양주시,127.1864721,37.7117942,,127.1865,37.7118
서울키즈소아청소년과의원,서울특별시,동작구,126.9805813,37.4843925,,126.9806,37.4844
서울키즈소아청소년과의원,경기도,안양동안구,126.9625171,37.3622378,,126.9625,37.3622
서울튼튼소아청소년과의원,경기도,광명시,126.8793078,37.4627274,,126.8793,37.4627
서울튼튼소아청소년과의원,울산광역시,울산울주군,129.3049382,35.4342695,,129.3049,35.4343
서울햇님소아청소년과의원,경기도,용인기흥구,127.1510791,37.2962402,,127.1511,37.2962
서인애소아청소년과의원,경상북도,포항북구,129.3724327,36.060956,,129.3724,36.061
서정소아과의원,대구광역시,대구북구,128.5687629,35.9451086,,128.5688,35.9451
서정소아청소년과의원,제주특별자치도,제주시,126.4705754,33.4844129,,126.4706,33.4844
서지연소아청소년과의원,광주광역시,광주북구,126.8768796,35.1786243,,126.8769,35.1786
서지영소아청소년과의원,경기도,성남분당구,127.1136879,37.3458188,,127.1137,37.3458
